iter	Passed	Remaining
1425	11283	2856
1426	11288	2847
1427	11292	2839
1428	11302	2831
1429	11307	2822
1430	11316	2815
1431	11322	2806
1432	11333	2799
1433	11337	2790
1434	11346	2783
1435	11356	2775
1436	11366	2768
1437	11374	2760
1438	11383	2752
1439	11392	2745
1440	11398	2736
1441	11407	2729
1442	11417	2721
1443	11422	2713
1444	11431	2705
1445	11442	2698
1446	11450	2690
1447	11460	2683
1448	11469	2675
1449	11478	2667
1450	11488	2660
1451	11495	2652
1452	11503	2644
1453	11510	2636
1454	11516	2627
1455	11525	2620
1456	11532	2612
1457	11542	2604
1458	11548	2596
1459	11554	2587
1460	11563	2580
1461	11573	2572
1462	11581	2564
1463	11585	2556
1464	11595	2548
1465	11601	2540
1466	11606	2531
1467	11611	2523
1468	11621	2515
1469	11628	2507
1470	11636	2499
1471	11641	2491
1472	11649	2483
1473	11659	2475
1474	11667	2467
1475	11677	2460
1476	11686	2452
1477	11695	2445
1478	11701	2436
1479	11710	2429
1480	11719	2421
1481	11724	2412
1482	11729	2404
1483	11737	2396
1484	11747	2389
1485	11757	2381
1486	11767	2374
1487	11776	2366
1488	11781	2357
1489	11791	2350
1490	11800	2342
1491	11809	2334
1492	11818	2327
1493	11827	2319
1494	11837	2312
1495	11844	2304
1496	11854	2296
1497	11864	2288
1498	11873	2281
1499	11883	2273
1500	11888	2265
1501	11896	2257
1502	11905	2249
1503	11912	2241
1504	11922	2233
1505	11931	2226
1506	11940	2218
1507	11949	2210
1508	11957	2202
1509	11967	2195
1510	11976	2187
1511	11985	2179
1512	11993	2172
1513	12001	2164
1514	12006	2155
1515	12012	2147
1516	12020	2139
1517	12029	2131
1518	12038	2124
1519	12047	2116
1520	12057	2108
1521	12066	2100
1522	12074	2092
1523	12080	2084
1524	12089	2076
1525	12093	2068
1526	12103	2060
1527	12112	2053
1528	12123	2045
1529	12131	2037
1530	12141	2030
1531	12150	2022
1532	12159	2014
1533	12169	2007
1534	12179	1999
1535	12188	1991
1536	12197	1984
1537	12202	1975
1538	12207	1967
1539	12216	1959
1540	12223	1951
1541	12228	1942
1542	12237	1935
1543	12246	1927
1544	12255	1919
1545	12260	1911
1546	12269	1903
1547	12275	1895
1548	12281	1886
1549	12291	1879
1550	12301	1871
1551	12305	1863
1552	12315	1855
1553	12322	1847
1554	12327	1839
1555	12332	1830
1556	12341	1823
1557	12348	1815
1558	12356	1807
1559	12365	1799
1560	12371	1791
1561	12381	1783
1562	12385	1775
1563	12391	1766
1564	12396	1758
1565	12401	1750
1566	12411	1742
1567	12420	1734
1568	12430	1727
1569	12439	1719
1570	12449	1711
1571	12458	1703
1572	12467	1696
1573	12474	1688
1574	12484	1680
1575	12493	1672
1576	12501	1664
1577	12511	1657
1578	12520	1649
1579	12529	1641
1580	12538	1633
1581	12546	1625
1582	12555	1618
1583	12563	1610
1584	12572	1602
1585	12580	1594
1586	12589	1586
1587	12598	1578
1588	12607	1571
1589	12615	1563
1590	12624	1555
1591	12631	1547
1592	12638	1539
1593	12647	1531
1594	12655	1523
1595	12663	1515
1596	12673	1507
1597	12677	1499
1598	12686	1491
1599	12695	1483
1600	12705	1476
1601	12711	1467
1602	12721	1460
1603	12730	1452
1604	12738	1444
1605	12746	1436
1606	12751	1428
1607	12760	1420
1608	12766	1412
1609	12775	1404
1610	12786	1396
1611	12796	1389
1612	12803	1381
1613	12808	1372
1614	12814	1364
1615	12818	1356
1616	12828	1348
1617	12837	1340
1618	12847	1333
1619	12857	1325
1620	12862	1317
1621	12870	1309
1622	12877	1301
1623	12887	1293
1624	12896	1285
1625	12906	1277
1626	12915	1270
1627	12926	1262
1628	12935	1254
1629	12945	1246
1630	12950	1238
1631	12958	1230
1632	12964	1222
1633	12973	1214
1634	12979	1206
1635	12989	1198
1636	12996	1190
1637	13007	1183
1638	13017	1175
1639	13027	1167
1640	13036	1159
1641	13043	1151
1642	13051	1143
1643	13059	1135
1644	13070	1128
1645	13079	1120
1646	13088	1112
1647	13097	1104
1648	13107	1096
1649	13113	1088
1650	13118	1080
1651	13127	1072
1652	13133	1064
1653	13138	1056
1654	13146	1048
1655	13155	1040
1656	13165	1032
1657	13173	1024
1658	13182	1017
1659	13188	1009
1660	13196	1001
1661	13200	992
1662	13205	984
1663	13211	976
