YB,DIAM,MASS,L_BOL,LM,TEMP,LRATIO,T_BOL,SURF_DENS,F8,e_F8,F12,e_F12,F24,e_F24,F70,e_F70,F160,e_F160,F250,e_F250,F350,e_F350,F500,e_F500,F870,e_F870,F1100,e_F1100,DIST,N8,N12,N24,N70,f_MULTI,f_CEXT
3502,0.20438247,7.620990143,8.652402343,1.135338346,14,18.1,32.01,0.05,0.0486,0.2366,0.0177,0.2205,0.0232,0.4172,0.4354,0.2401,2.213,0.081789424,3.463,0.06006353,1.679,0.050625373,0.653,0.08116386,,,,,1.9,5,5,5,5,1,0
3504,0.342,8.748,44.712,5.111111111,19.4,2,29,0.02,,,0.0739,0.6384,0.0655,0.4537,1.4068,0.458,17.985,0.1102585510177548,13.324,0.098168716,4.692,0.10677749,2.145,0.14965035,,,,,1.8,5,5,5,5,1,0
3505,0.647673861,32.97681164,345.3348101,10.47204969,18.1,91.6,59.91,0.02,0.0849,0.0887,0.0346,0.1385,0.2091,0.0835,1.0002,0.4076,2.19,0.027853882,1.846,0.034127845,0.571,0.07530648,,,,,,,8.44,5,5,5,5,0,0
3507,0.283657143,149.2294008,537.9636376,3.60494403,15.2,47.8,52.12,0.48,0.4108,0.1325,0.2107,0.167,2.9231,0.0445,14.718,0.0486,29.406,0.024586819,44.435,0.045572186,16.615,0.050436355,7.026,0.03031597,1.22,,,,2.92,5,5,5,5,0,0
3508,0.172651163,27.77039264,10.50915306,0.378430121,12.6,8.2,19.46,0.25,,,0.0123,0.5905,0.0216,0.589,0.4697,0.3372,3.758,0.082756783,7.053,0.042960443,3.704,0.05588553,2.081,0.14368092,,,,,1.92,5,5,5,5,0,0
3509,0.754458716,860.3882071,7016.839284,8.155434055,16.8,84.4,50.3,0.4,0.4081,0.1544,0.1832,0.1052,1.7509,0.0622,19.3393,0.0779,22.745,0.018861288,25.003,0.029636443,9.376,0.035196245,3.673,0.03648244,,,,,10.68,5,5,5,5,0,0
3510,0.947230769,443.4443018,20310.09427,45.80077857,23.9,228.2,54.14,0.13,1.8037,0.2622,0.689,0.2414,3.4253,0.1797,64.285,0.2529,58.914,0.048596258,41.809,0.026908082,12.409,0.00531872,4.364,0.020623283,,,,,10.48,5,5,5,5,0,0
3513,0.485649203,34.16410666,184.6648118,5.405228758,11.7,143,56.06,0.04,0.6632,0.2144,0.3433,0.2359,0.3298,0.3418,7.5462,0.2274,1.016,1.8700787166910848,2.846,1.2842585985206505,1.35,0.4074074,,,,,,,3.28,5,5,5,5,0,0
3514,0.553290323,145.1580291,536.5087612,3.69603228,15.6,45.6,42.72,0.13,0.075,0.0866,0.0314,0.2112,0.0679,0.1101,1.0292,0.1037,2.713,0.024327313,3.073,0.042954767,1.168,0.06678083,0.534,0.07865169,,,,,10.72,5,5,5,5,0,0
3515,1.051115207,143.8508696,530.8097089,3.69,14.9,50,43.64,0.03,0.0481,0.3968,0.0321,0.1778,0.0294,0.4492,2.0203,0.2313,3.01,0.043521594,3.266,0.068891609,1.48,0.09189189,0.859,0.13387659,,,,,8.98,5,5,5,5,0,0
3516,0.201022727,101.2896178,13364.17523,131.9402277,28.7,483.4,70.05,0.66,17.563,0.1159,,,,,474.2535,0.0339,320.04,0.047256592,173.511,0.061465843,43.896,0.019363951,16.965,0.028234601,2.8,,,,3.05,5,0,0,5,1,0
3517,0.89955122,122.3851144,633.9916693,5.180300501,16.2,58.5,43.94,0.04,,,0.0292,0.2318,0.039,0.1877,,,3.133,0.075327163,2.366,0.089180049,1.622,0.13131936,,,,,,,10.36,5,5,5,5,0,0
3518,0.128051002,2.986444969,138.6454238,46.42490494,24.5,221.9,54.45,0.05,0.5136,0.3577,0.2516,0.2695,1.066,0.0663,14.5848,0.1439,15.07,0.026741871,8.264,0.026379477,2.626,0.023990862,0.993,0.055387717,,,,,1.85,5,5,5,5,0,0
3519,0.473,440.062,523.267,1.18907563,12.1,1.5,55.08,0.53,1.0336,0.0587,0.5821,0.093,1.7663,0.0478,8.2092,0.0605,9.601,0.02864285,20.318,0.040259869,10.469,0.05406438,5.391,0.05843072,,,,,4.3,5,5,5,5,0,0
3522,0.5172,52.01308,527.56124,10.14285714,19.6,3.8,40.69,0.05,0.7834,0.2423,0.2459,0.3738,0.3791,0.2396,12.6048,0.4294,19.655,0.05906894,12.634,0.077726769,5.62,0.04839858,1.996,0.044589177,,,,,4.31,5,5,5,5,0,0
3524,0.342081448,593.4093733,15933.69125,26.85109466,22.2,158.5,69.35,1.38,1.7589,0.1187,0.2797,0.3817,,,103.5185,0.9207,287.601,0.030455387,244.602,0.022661304,78.301,0.007764907,28.906,0.019130975,5.14,,,,4.32,5,5,0,5,0,0
3525,0.168786127,150.9904106,26658.42533,176.5570755,33.1,521.2,60.34,1.41,10.4025,0.1369,2.3525,0.3139,,,1125.6398,0.0777,663.638,0.029942529,340.341,0.031797519,89.895,0.028778018,27.119,0.02750839,5.95,,,,2.92,5,5,0,5,1,0
3527,0.2598,5.62467,131.2423,23.33333333,25.9,5.9,40.12,0.02,0.0774,0.2218,0.0322,0.2266,0.0485,0.373,1.443,0.1375,5.859,0.053422085,2.302,0.055603825,1.119,0.10366399,,,,,,,4.33,5,5,5,5,0,0
3528,0.526809524,173.3284694,177.5856599,1.024561404,11.9,25.3,44.51,0.17,,,0.0792,1.1619,0.1217,0.1551,1.1051,0.817,5.462,0.2094470987560896,19.93,0.1026593077679225,9.384,0.062127028,4.319,0.053947676,,,,,2.99,5,5,5,5,0,0
3529,0.917968057,1470.019205,76587.96321,52.09997459,23.1,279.7,60.53,0.46,6.0331,0.1133,3.0629,0.0666,,,247.8653,0.0608,147.155,0.052733514,109.085,0.031947563,32.649,0.022359032,12.177,0.026853904,1.78,,,,10.89,5,5,0,5,1,0
3530,0.666837456,289.4432104,3525.341715,12.1797354,18.6,101.1,49.01,0.17,0.2793,0.4054,0.1181,0.4294,0.6028,0.1564,8.035,0.3879,12.504,0.031190018,11.096,0.032984859,3.775,0.044238407,1.353,0.06651885,,,,,10.94,5,5,5,5,1,0
3531,1.22625,519.5096062,1676.732645,3.227529626,15.2,41.5,44.74,0.09,0.2994,0.0742,0.1065,0.1098,0.2261,0.0562,4.6163,0.2328,7.896,0.042173253,8.592,0.028631286,3.917,0.05820781,1.769,0.06783493,,,,,10.9,5,5,5,5,0,0
3532,0.404619048,265.7230952,715.2136644,2.691575092,14.2,42.3,76.35,0.43,0.3723,0.1715,0.089,0.3178,1.6715,0.1598,7.589,0.2336,28.474,0.1212685280840258,63.249,0.071716545,25.634,0.063197315,9.621,0.077850536,,,,,2.93,5,5,5,5,0,0
3533,0.530190476,130.8175238,1139.397272,8.709821429,16.8,90.4,59.74,0.13,1.1155,0.48,0.2624,0.7503,1.8627,0.3877,,,18.79,0.1767961695956828,70.041,0.02437144,12.347,0.062282335,,,,,,,2.93,5,5,5,5,0,0
3535,0.3906,39.55476,312.67096,7.904761905,18.5,3.3,42.65,0.07,0.2488,0.1971,0.1327,0.1263,0.2003,0.2651,3.6167,0.1394,10.935,0.036122543,11.615,0.052518297,3.195,0.043192487,1.63,0.08220859,,,,,4.34,5,5,5,5,0,0
3537,1.279700967,598.0620327,3391.919002,5.671517028,17.1,55.9,41.73,0.1,0.1824,0.3269,0.0905,0.3182,0.1441,0.5103,6.337,0.1514,17.686,0.030815335,14.205,0.030271032,6.376,0.039523214,2.909,0.044345133,,,,,10.94,5,5,5,5,1,0
3538,1.324040729,270.3024224,3694.848192,13.66931217,20.7,89.5,43.75,0.04,0.5024,0.519,0.1646,0.4772,0.5383,0.1178,12.725,0.2738,27.196,0.039270479,16.871,0.044277161,6.377,0.032460406,2.77,0.05162455,,,,,9.43,5,5,5,5,1,0
3540,0.275714286,75.76497279,85.39396599,1.127090301,13.5,20,34.29,0.26,0.6343,0.1979,0.2644,0.4974,0.9486,0.2921,7.8565,0.3461,15.646,0.050619966,28.718,0.031513336,13.346,0.036939908,5.257,0.07380635,,,,,1.93,5,5,5,5,1,0
