YB,F8,e_F8,F12,e_F12,F24,e_F24,F70,e_F70,N8,N12,N24,N70,f_SAT,f_MULTI,f_NOSRC,f_PCONF,f_CEXT
5362.0,0.0593,0.4846,0.0362,0.1226,0.4993,0.1147,1.3455,0.3243,5,5,5,5,0000,1,0000,0000,0
5363.0,,-3.4084,0.0443,0.4792,1.9079,0.075,56.7769,0.0536,5,5,5,5,0000,1,0000,1000,1
5364.0,0.2217,0.1982,0.1025,0.3076,0.1377,0.2736,1.9461,0.2718,5,5,5,5,0000,0,0000,0000,0
5365.0,1.4941,0.1819,0.3865,0.1617,1.4131,0.1736,43.3384,0.1164,5,5,5,5,0000,0,0000,0000,0
5366.0,0.109,0.3782,0.0112,0.5702,0.0917,0.3151,6.0459,0.2047,5,5,5,5,0000,0,0000,0000,0
5367.0,,0.4323,0.0194,0.4743,0.0342,0.4454,0.5226,0.2408,5,5,5,5,0000,0,0000,1000,0
5368.0,0.9412,0.1214,0.3678,0.1588,5.2613,0.0496,47.8331,0.0477,5,5,5,5,0000,0,0000,0000,0
5369.0,0.9014,0.472,0.2732,0.334,0.4229,0.2371,8.1793,0.1725,5,5,5,5,0000,0,0000,0000,0
5370.0,0.3285,0.8015,0.0627,0.4117,0.0943,0.3772,,0.1887,5,5,5,5,0000,0,0000,0001,0
5371.0,0.0935,0.1679,0.0285,0.2106,0.0551,0.0929,1.7014,0.0428,5,5,5,5,0000,0,0000,0000,0
5372.0,0.1122,0.4966,0.0502,0.5883,0.0878,0.6159,2.0055,0.6134,5,5,5,5,0000,0,0000,0000,0
5373.0,,0.7937,0.0418,0.3512,0.3485,0.1193,1.5759,0.854,5,5,5,5,0000,0,0000,1000,0
5374.0,0.1533,0.3728,0.0579,0.2559,0.1263,0.1752,1.7318,0.2471,5,5,5,5,0000,1,0000,0000,0
5375.0,0.6043,0.6009,0.4476,0.0935,8.7584,0.1461,,0.0141,5,5,5,5,0000,1,0000,0001,0
5376.0,1.1291,0.5237,1.3194,0.3063,,,,0.1404,5,5,0,5,0010,1,0000,0001,0
5377.0,0.0526,8.7693,0.3404,0.1074,5.3017,0.038,8.6523,0.1963,5,5,5,5,0000,1,0000,0000,0
5378.0,,0.3021,0.0253,0.18,0.0904,0.1634,0.7088,0.3293,5,5,5,5,0000,0,0000,1000,0
5379.0,21.3447,0.7197,,,,,17.8051,0.3575,5,0,0,5,0110,1,0000,0000,0
5380.0,,0.4664,0.3415,0.5843,1.6404,0.1754,,0.3684,5,5,5,4,0000,1,0000,1001,0
5381.0,0.7399,0.1311,0.3444,0.2697,4.6892,0.0983,51.8889,0.1006,5,5,5,5,0000,0,0000,0000,0
5382.0,5.9512,0.152,,,,,185.3788,0.0716,5,0,0,5,0110,1,0000,0000,0
5383.0,0.0943,0.6341,0.0173,0.4034,0.0799,0.2185,,0.4803,5,5,5,5,0000,0,0000,0001,0
5384.0,0.1375,0.3536,0.0497,0.4041,0.175,0.2116,3.3837,0.2549,5,5,5,5,0000,0,0000,0000,0
5385.0,0.2165,0.158,0.0344,0.4119,0.0826,0.4425,3.3741,0.0753,5,5,5,5,0000,0,0000,0000,0
5386.0,1.6152,0.1348,0.4294,0.141,,,246.2596,0.0195,5,5,0,5,0010,0,0000,0000,0
5387.0,0.137,0.3482,0.0505,0.2755,0.3375,0.1319,1.576,0.1899,5,5,5,5,0000,1,0000,0000,0
5388.0,0.0076,41.5939,0.0208,0.3359,0.1504,0.1552,4.9233,0.0537,5,5,5,5,0000,0,0000,0000,0
5389.0,0.4614,0.4168,0.1348,0.2939,0.1975,0.3143,10.7264,0.134,5,5,5,5,0000,1,0000,0000,0
5390.0,0.8963,0.2541,0.2995,0.1954,0.7097,0.1828,,0.1598,5,5,5,5,0000,0,0000,0001,0
5391.0,0.5282,1.022,0.0369,0.28,0.2609,0.2421,,0.0789,5,5,5,5,0000,0,0000,0001,0
5392.0,0.8265,0.2233,0.4349,0.4026,4.9101,0.138,95.6295,0.2316,5,5,5,5,0000,0,0000,0000,0
5393.0,5.4086,0.0096,0.5272,0.1492,4.493,0.0588,1.415,0.1531,5,5,5,5,0000,1,0000,0000,0
5394.0,1.5181,0.2819,0.9132,0.1709,4.8649,0.0712,56.1941,0.0985,5,5,5,5,0000,1,0000,0000,0
5395.0,1.8104,0.1642,0.5687,0.3035,1.4425,0.1615,34.5266,0.1168,5,5,5,5,0000,1,0000,0000,0
5396.0,0.5121,0.3353,0.1206,0.4041,0.3382,0.3525,14.5135,0.0932,5,5,5,5,0000,1,0000,0000,0
5397.0,0.0699,0.4012,0.0178,0.1994,0.0478,0.0725,1.4633,0.1658,5,5,5,5,0000,0,0000,0000,0
5398.0,,0.3467,,1.6795,,2.6094,12.077,0.2299,5,5,5,5,0000,0,0000,1110,0
5399.0,0.4241,0.6759,0.273,0.8636,2.4742,1.3591,17.171,0.237,5,5,5,5,0000,1,0000,0000,0
5400.0,,0.2848,0.0835,0.3527,0.7625,0.3139,17.0209,0.1473,5,5,5,5,0000,0,0000,1000,0
5401.0,1.0033,0.1249,0.2459,0.2791,2.2096,0.2338,23.0658,0.2844,5,5,5,5,0000,1,0000,0000,0
5402.0,0.3056,0.3401,0.063,0.3203,0.0992,0.1176,6.3407,0.0654,5,5,5,5,0000,0,0000,0000,0
5403.0,0.3743,0.1761,0.0885,0.2243,0.1906,0.098,6.6017,0.1372,5,5,5,5,0000,0,0000,0000,0
5404.0,0.2168,0.0644,0.0671,0.1451,0.3423,0.08,5.794,0.0616,5,5,5,5,0000,0,0000,0000,0
5405.0,5.9674,0.1136,1.4908,0.2258,13.7284,0.0801,179.6025,0.1076,5,5,5,5,0000,0,0000,0000,0
5406.0,0.3807,0.3973,,1.0784,,0.9971,12.1095,0.3799,5,5,5,5,0000,0,0000,0110,0
5407.0,1.4585,0.129,1.0559,0.0881,,,437.4449,0.0292,5,5,0,5,0010,0,0000,0000,0
5408.0,0.1843,0.4861,0.1252,0.2809,2.1074,0.0973,8.646,0.1782,5,5,5,5,0000,0,0000,0000,0
5409.0,4.5735,0.4973,,,,,,0.3473,5,0,0,5,0110,0,0000,0001,0
5410.0,,0.67,0.3553,1.6236,,,606.1023,3.0055,5,5,0,5,0010,0,1000,1010,0
5411.0,2.8479,0.3895,1.0083,0.5432,,,3514.6117,0.0517,5,5,0,5,0010,1,0000,0000,0
5412.0,0.6147,0.3254,0.4359,0.2068,2.2724,0.0891,7.1514,0.243,5,5,5,5,0000,0,0000,0000,0
5413.0,22.4025,0.1016,,,,,606.1631,0.0831,5,0,0,5,0110,0,0000,0000,0
5414.0,,0.2418,0.3546,0.2057,,,38.8168,0.2746,5,5,0,5,0010,0,0000,1000,0
5415.0,0.7105,0.4928,0.1953,0.5534,0.5593,0.5997,10.7629,0.3643,5,5,5,5,0000,1,0000,0000,0
5416.0,3.8896,0.2734,1.2945,0.2458,5.3304,0.1929,,0.1751,5,5,5,5,0000,0,0000,0001,0
5417.0,1.0564,0.5354,0.3256,0.3865,2.6947,0.0981,55.8571,0.1404,5,5,5,5,0000,1,0000,0000,0
5418.0,1.9389,0.5552,0.4665,0.6025,2.6151,0.3476,58.4114,0.4674,5,5,5,5,0000,0,0000,0000,0
5419.0,1.1174,0.3484,0.2345,0.2468,1.6799,0.1248,45.5882,0.0953,5,5,5,5,0000,1,0000,0000,0
5420.0,,0.3202,0.303,0.3162,2.4787,0.2272,,0.4225,5,5,5,5,0000,0,0000,1001,0
5421.0,3.3782,0.2138,1.4681,0.4243,16.9418,0.1823,138.9869,0.347,5,5,5,5,0000,0,0000,0000,0
5422.0,6.2535,0.0583,1.4748,0.3205,,,735.8886,0.0764,5,5,0,5,0010,1,0000,0000,0
5423.0,0.8585,0.6888,0.1088,0.6425,,0.1691,,0.4455,5,5,5,5,0000,1,0000,0011,0
5424.0,0.7055,0.1224,0.1666,0.1714,0.6268,0.1372,13.3553,0.1396,5,5,5,5,0000,0,0000,0000,0
5425.0,0.7667,0.2108,0.2323,0.1011,0.9428,0.0823,13.7307,0.0625,5,5,5,5,0000,0,0000,0000,0
5426.0,0.2718,0.3219,0.0777,0.1299,0.1205,0.2324,4.6385,0.0262,5,5,5,5,0000,0,0000,0000,0
5427.0,,0.7003,0.0246,0.6346,0.0918,0.2531,0.9452,0.2232,5,5,5,5,0000,0,0000,1000,0
5428.0,0.9956,0.0793,0.2956,0.1912,2.4875,0.0639,27.0521,0.0801,5,5,5,5,0000,0,0000,0000,0
5429.0,0.3575,0.1037,0.2235,0.1522,5.0796,0.0275,19.8757,0.0491,5,5,5,5,0000,0,0000,0000,0
5430.0,0.1694,0.2829,0.0615,0.2847,0.1933,0.1767,8.4902,0.0995,5,5,5,5,0000,0,0000,0000,0
5431.0,,0.5896,0.1362,0.3488,0.4978,0.1277,2.5243,0.0581,5,5,5,5,0000,0,0000,1000,0
5432.0,3.927,0.2283,1.177,0.2164,5.8059,0.0668,124.9535,0.1249,5,5,5,5,0000,0,0000,0000,0
5433.0,,0.2505,0.0317,0.328,0.2677,0.188,4.6575,0.1522,5,5,5,5,0000,0,0000,1000,0
5434.0,1.178,0.0395,0.3139,0.1393,4.8925,0.0525,34.9254,0.0419,5,5,5,5,0000,0,0000,0000,0
5435.0,0.125,0.4748,0.0203,0.2172,0.0498,0.342,3.0321,0.0971,5,5,5,5,0000,0,0000,0000,0
5436.0,0.4961,0.0845,0.111,0.3795,1.1677,0.1808,30.5488,0.156,5,5,5,4,0000,0,0000,0000,0
5437.0,0.2418,0.2136,0.062,0.2144,0.1953,0.0806,6.1558,0.0596,5,5,5,5,0000,0,0000,0000,0
5438.0,,0.5148,0.1802,0.374,0.5243,0.2535,,0.1892,5,5,5,5,0000,0,0000,1001,0
5439.0,0.763,0.6454,0.256,0.2431,1.488,0.1074,19.165,0.2191,5,5,5,5,0000,0,0000,0000,0
5440.0,1.733,0.193,0.6425,0.1029,1.6077,0.05,46.8276,0.0645,5,5,5,5,0000,0,0000,0000,0
5441.0,,0.392,0.0531,0.1465,0.1196,0.1201,,0.1888,5,5,5,5,0000,0,0000,1001,0
5442.0,0.2003,0.1844,0.1005,0.3443,0.551,0.1764,4.9713,0.1842,5,5,5,5,0000,0,0000,0000,0
5443.0,0.69,0.3812,0.3664,0.0712,1.9934,0.0319,21.35,0.0539,5,5,5,5,0000,0,0000,0000,0
5444.0,0.1088,0.7687,0.0529,0.324,0.3964,0.1818,,0.1079,5,5,5,5,0000,0,0000,0001,0
5445.0,0.1372,0.1293,0.0371,0.3019,0.0909,0.2757,7.4736,0.1191,5,5,5,5,0000,1,0000,0000,0
5446.0,0.1374,0.4058,0.0472,0.1859,0.1753,0.1007,0.8999,0.1039,5,5,5,5,0000,0,0000,0000,0
5447.0,0.4326,0.3528,0.1478,0.2259,0.4537,0.1889,9.6132,0.2724,5,5,5,5,0000,0,0000,0000,0
5448.0,0.2257,0.2259,,,0.6584,0.0857,10.1758,0.1537,5,0,5,5,0100,0,0000,0000,0
5449.0,,0.4724,0.1575,0.3161,0.6282,0.3537,,0.3147,5,5,5,5,0000,0,0000,1001,0
5450.0,,0.2869,0.0206,0.528,0.0454,0.2076,1.4676,0.8095,5,5,5,5,0000,0,1000,1000,0
5451.0,,0.2028,,,,,,0.4194,5,0,0,5,0110,0,0000,1001,0
5452.0,,0.3424,,-0.3002,,,30.5392,0.2266,5,5,0,5,0010,0,0000,1110,0
5453.0,0.3852,0.3833,0.6384,0.1646,8.7585,0.169,,0.2095,5,5,5,5,0000,0,0000,0001,0
5454.0,1.6406,0.0878,0.3019,0.343,1.0039,0.6732,22.1348,0.3932,5,5,5,5,0000,1,0000,0000,0
5455.0,1.6847,0.1036,0.303,0.3365,,,78.5519,0.4194,5,5,0,5,0010,0,0000,0000,0
5456.0,,0.3758,,-3.8471,,0.3238,22.3961,0.231,5,5,5,5,0000,0,0000,1110,0
5457.0,,0.3422,0.1444,0.2608,,,14.9418,1.1253,5,5,0,5,0010,0,0000,1000,0
5458.0,,0.2643,0.1286,0.4688,1.3675,0.1642,16.6817,0.1866,5,5,5,5,0000,0,0000,1000,0
5459.0,1.1664,0.1144,0.3256,0.4274,1.0447,0.2465,24.3052,0.2923,5,5,5,5,0000,0,0000,0000,0
5460.0,,0.3272,0.0657,0.3638,0.1203,0.3111,2.2138,0.3725,5,5,5,5,0000,0,0000,1000,0
5461.0,0.1533,0.1962,0.0561,0.2124,0.1668,0.1632,4.3405,0.1301,5,5,5,5,0000,0,0000,0000,0
5462.0,0.2285,0.0908,0.0671,0.3477,0.9936,0.0985,23.1935,0.1245,5,5,5,5,0000,0,0000,0000,0
5463.0,0.6055,0.0712,0.1261,0.1892,1.0818,0.1285,27.4487,0.1494,5,5,5,5,0000,0,0000,0000,0
5464.0,0.1005,0.7146,0.032,0.4498,0.1011,0.242,,0.1407,5,5,5,5,0000,0,0000,0001,0
5465.0,0.1453,0.1902,0.0431,0.1763,0.219,0.1615,6.7636,0.0624,5,5,5,5,0000,0,0000,0000,0
5466.0,0.7138,0.3849,0.2709,0.2467,1.9572,0.1221,12.4378,0.1505,5,5,5,5,0000,1,0000,0000,0
5467.0,4.8796,0.0379,0.8511,0.3609,4.2772,0.0321,0.7333,0.1469,5,5,5,5,0000,1,0000,0000,0
5468.0,,-3.9887,0.0304,2.554,,0.985,4.5573,0.2232,5,5,5,5,0000,0,0010,1010,0
5469.0,0.114,0.0975,0.0378,0.1746,0.2501,0.046,6.0914,0.0485,5,5,5,5,0000,0,0000,0000,0
5470.0,2.0514,0.1827,0.7911,0.0762,6.4524,0.0223,68.237,0.0394,5,5,5,5,0000,0,0000,0000,0
5471.0,5.5152,0.0553,0.6712,0.3865,,,228.2056,0.0414,5,5,0,5,0010,1,0000,0000,0
5472.0,2.5867,0.4255,0.422,0.6395,5.5083,0.3331,38.9776,0.3858,5,5,5,5,0000,1,0000,0000,0
5473.0,0.1534,0.0769,0.0403,0.1894,0.0584,0.1981,3.2818,0.0915,5,5,5,5,0000,0,0000,0000,0
5474.0,0.1085,0.4419,0.0384,0.3459,0.1404,0.2117,6.1125,0.1708,5,5,5,5,0000,1,0000,0000,0
5475.0,,0.4126,,-0.3766,,,110.5122,0.2969,5,5,0,5,0010,1,0000,1110,0
5476.0,0.4421,0.1649,0.0676,0.1879,0.4456,0.0962,8.716,0.1232,5,5,5,5,0000,0,0000,0000,0
5477.0,0.5493,0.1751,0.1363,0.2408,2.3129,0.1027,30.6522,0.0559,5,5,5,5,0000,1,0000,0000,0
5478.0,,0.404,0.0763,0.751,0.626,0.5058,4.8087,1.2014,5,5,5,5,0000,0,0000,1000,0
5479.0,,0.6794,0.5591,0.4436,4.5211,0.1485,32.7657,0.408,5,5,5,5,0000,0,0000,1000,0
5480.0,2.73,0.0757,0.7505,0.1553,11.067,0.0666,97.594,0.0879,5,5,5,5,0000,0,0000,0000,0
5481.0,,1.1764,,1.0846,,-2.5832,2.093,3.6358,5,5,5,5,0000,0,0000,1110,0
5482.0,1.441,0.0432,0.3799,0.1154,6.8833,0.0545,50.9926,0.0427,5,5,5,5,0000,0,0000,0000,0
5483.0,5.3304,0.2853,2.1248,0.1633,4.1223,0.0814,135.9029,0.2267,5,5,5,5,0000,1,0000,0000,0
5484.0,0.1351,2.0312,0.0604,0.5474,0.0611,0.5533,0.598,0.589,5,5,5,5,0000,1,0000,0000,0
5485.0,1.1118,0.2152,0.3828,0.2804,2.5145,0.0668,59.2113,0.1084,5,5,5,5,0000,1,0000,0000,0
5486.0,,-2.4653,0.0283,0.5791,,0.2026,1.7734,0.5708,5,5,5,5,0000,0,0000,1010,0
5487.0,0.1374,0.3567,0.0444,0.2171,0.1876,0.1509,7.8988,0.1071,5,5,5,5,0000,0,0000,0000,0
5488.0,0.0446,0.6976,0.0221,0.5244,0.0847,0.2007,1.8734,0.1401,5,5,5,5,0000,0,0000,0000,0
5489.0,0.1977,0.4496,0.0766,0.1668,0.3185,0.0663,11.038,0.0424,5,5,5,5,0000,0,0000,0000,0
5490.0,0.4847,0.6629,0.1111,0.78,0.1576,0.757,10.515,0.4337,5,5,5,5,0000,0,0000,0000,0
5491.0,0.2876,0.0976,0.1157,0.1514,0.2797,0.1356,7.2307,0.0561,5,5,5,5,0000,1,0000,0000,0
5492.0,,0.4581,0.0263,0.3377,0.0617,0.6335,2.2741,0.6558,5,5,5,5,0000,0,0000,1000,0
5493.0,0.3224,0.1935,0.0613,0.0928,0.6094,0.0553,15.1757,0.064,5,5,5,5,0000,0,0000,0000,0
5494.0,,0.2753,0.0222,0.202,0.0613,0.1106,0.5223,0.2846,5,5,5,5,0000,0,0000,1000,0
5495.0,1.5889,0.5369,0.8922,0.3135,8.4372,0.1967,166.3728,0.2414,5,5,5,5,0000,1,0000,0000,0
5496.0,0.0459,0.2764,0.0193,0.318,0.067,0.1327,1.2858,0.1361,5,5,5,5,0000,0,0000,0000,0
5497.0,0.4088,0.7003,0.1282,0.5147,0.1284,0.3503,7.9282,0.1165,5,5,5,5,0000,0,0000,0000,0
5498.0,,0.3609,0.0154,0.3275,0.0348,0.1553,1.32,0.1486,5,5,5,5,0000,0,0000,1000,0
5499.0,0.3391,0.1928,0.1657,0.2073,0.5641,0.1585,16.8212,0.0963,5,5,5,5,0000,1,0000,0000,0
5500.0,1.9969,0.0912,0.2875,0.1051,2.0552,0.1137,44.9957,0.0881,5,5,5,5,0000,0,0000,0000,0
5501.0,,0.1042,0.3446,0.1288,3.6694,0.0613,40.6867,0.115,5,5,5,5,0000,0,0000,1000,0
5502.0,0.0746,0.1837,0.024,0.3146,0.0742,0.1477,2.6015,0.0933,5,5,5,5,0000,0,0000,0000,0
5503.0,0.549,0.1871,0.2216,0.0948,1.2936,0.0546,25.9354,0.0482,5,5,5,5,0000,1,0000,0000,0
5504.0,0.1563,0.5115,0.0756,1.3712,1.928,0.9686,54.9937,1.4715,5,5,5,5,0000,1,0000,0000,0
5505.0,0.3129,0.2428,0.201,0.3033,4.8909,0.1781,167.236,0.0193,5,5,5,5,0000,1,0000,0000,0
5506.0,0.3432,0.3087,0.1501,0.1921,0.4039,0.1482,,0.1787,5,5,5,5,0000,0,0000,0001,0
5507.0,0.6134,0.1647,0.2245,0.1621,0.4499,0.0911,15.0312,0.0676,5,5,5,5,0000,0,0000,0000,0
5508.0,,-2.0347,,-3.6304,,0.3793,2.6276,0.1314,5,5,5,5,0000,0,0010,1110,0
5509.0,3.2922,0.2335,,,,,201.3379,0.1175,5,0,0,5,0110,1,0000,0000,0
5510.0,0.2575,0.5068,0.1027,0.2237,0.3774,0.1118,11.9099,0.0483,5,5,5,5,0000,0,0000,0000,0
5511.0,0.1272,0.4697,0.0689,0.2999,0.1241,0.3748,0.9544,0.4484,5,5,5,5,0000,0,0000,0000,0
5512.0,0.6476,0.571,,0.3994,0.1333,0.9572,4.805,0.654,5,5,5,5,0000,0,0000,0100,0
5513.0,,0.4385,0.117,0.4409,0.146,0.249,0.6886,0.4626,5,5,5,5,0000,0,0000,1000,0
5514.0,0.2097,0.3286,0.0637,0.3575,0.4262,0.2815,6.1297,0.1487,5,5,5,5,0000,0,0000,0000,0
5515.0,,0.7813,,0.6363,,0.6475,0.7914,0.3792,5,5,5,5,0000,0,0000,1110,0
5516.0,9.2571,0.1959,2.573,0.3017,13.1564,0.2278,266.5322,0.1879,5,5,5,5,0000,1,0000,0000,0
5517.0,0.423,0.2006,0.1463,0.1151,0.3477,0.1248,8.5337,0.0432,5,5,5,5,0000,0,0000,0000,0
5518.0,0.1252,0.238,0.0361,0.2031,0.1469,0.1404,7.7354,0.0904,5,5,5,5,0000,0,0000,0000,0
5519.0,9.2573,0.3495,2.628,0.4346,,,290.1888,0.2592,5,5,0,5,0010,1,0000,0000,0
5520.0,0.9383,0.1701,0.2294,0.1065,3.6662,0.0565,64.6385,0.0658,5,5,5,5,0000,0,0000,0000,0
5521.0,,1.881,,1.5606,,1.9945,,1.323,5,5,5,5,0000,0,0110,1111,0
5522.0,0.818,0.2984,0.6268,0.3937,8.0011,0.1947,,0.2446,5,5,5,5,0000,0,0000,0001,0
5523.0,5.2767,0.1663,,,,,7.1519,0.1272,5,0,0,5,0110,1,0000,0000,0
5524.0,0.6116,0.3421,0.1841,0.2242,1.0949,0.0863,24.3099,0.1093,5,5,5,5,0000,0,0000,0000,0
5525.0,0.3695,0.1953,0.0986,0.3097,0.9164,0.0955,27.7428,0.1203,5,5,5,5,0000,0,0000,0000,0
5526.0,0.5156,0.6354,0.1244,0.8176,0.3041,0.3518,,0.197,5,5,5,5,0000,0,0000,0001,0
5527.0,,1.5279,0.2354,1.1275,1.0557,1.3899,20.0063,2.0826,5,5,5,5,0000,0,0000,1000,0
5528.0,0.607,1.0651,0.0583,0.2359,0.1035,3.4136,1.8477,0.4234,5,5,5,5,0000,0,0000,0000,0
5529.0,,0.5697,0.0207,0.238,,0.1203,0.4149,0.2269,5,5,5,5,0000,1,0000,1010,0
5530.0,0.1058,0.2389,0.0363,0.2115,0.1062,0.1913,3.6816,0.0625,5,5,5,5,0000,0,0000,0000,0
5531.0,0.1173,0.4542,0.0271,0.4969,0.082,0.5169,,0.215,5,5,5,5,0000,0,0000,0001,0
5532.0,,1.2784,0.0192,0.6828,0.093,0.5976,,1.6807,5,5,5,5,0000,0,0000,1001,0
5533.0,,0.8127,0.024,0.335,0.0823,0.2753,,0.2982,5,5,5,5,0000,0,0000,1001,0
5534.0,1.4242,0.1497,0.275,0.2606,3.3495,0.1352,48.8909,0.3047,5,5,5,5,0000,1,0000,0000,0
5535.0,,1.1406,0.3886,1.1832,,,142.4558,2.578,5,5,0,5,0010,0,0000,1010,0
5536.0,5.1051,0.0359,0.9684,0.2105,,,21.28,0.0311,5,5,0,5,0010,1,0000,0000,0
5537.0,0.2027,0.4016,0.1023,0.423,0.1671,0.226,6.547,0.1989,5,5,5,5,0000,0,0000,0000,0
5538.0,1.1259,0.0916,0.333,0.2175,1.2308,0.1061,,0.1305,5,5,5,5,0000,0,0000,0001,0
5539.0,0.759,0.3179,0.1888,0.4927,0.6686,0.1613,16.9612,0.2328,5,5,5,5,0000,1,0000,0000,0
5540.0,,0.9528,0.0258,0.1466,0.071,0.1959,0.2932,0.3536,5,5,5,5,0000,0,0000,1000,0
5541.0,0.6134,0.6782,0.1272,0.3376,1.3204,0.175,30.4966,0.1864,5,5,5,5,0000,1,0000,0000,0
5542.0,0.2986,0.2581,0.1351,0.2104,0.8725,0.1091,7.5308,0.1674,5,5,5,5,0000,1,0000,0000,1
5543.0,0.0236,3.5972,0.0202,0.1028,0.0529,0.1095,1.3238,0.082,5,5,5,5,0000,1,0000,0000,0
5544.0,0.1113,0.1444,0.0568,0.1336,0.1015,0.2882,1.4343,0.2041,5,5,5,5,0000,0,0000,0000,0
5545.0,,3.3165,0.0117,0.3438,0.0376,0.233,0.5267,0.3783,5,5,5,5,0000,0,0000,1000,0
5546.0,0.2178,0.1667,0.0583,0.2615,0.115,0.1999,,0.2332,5,5,5,5,0000,0,0000,0001,0
5547.0,0.1851,0.1497,0.0657,0.1461,0.0864,0.1424,2.0443,0.2951,5,5,5,5,0000,0,0000,0000,0
5548.0,0.1927,0.1568,0.0643,0.1345,1.1504,0.1077,12.1853,0.0941,5,5,5,5,0000,0,0000,0000,0
5549.0,0.4282,0.5995,0.152,0.238,0.8052,0.2874,24.6737,0.204,5,5,5,5,0000,0,0000,0000,0
5550.0,0.2163,0.2054,0.074,0.3849,0.1025,0.2817,3.3533,0.2594,5,5,5,5,0000,1,0000,0000,0
5551.0,,0.5551,,0.3659,0.0495,0.4837,1.8437,0.2289,5,5,5,5,0000,0,0000,1100,0
5552.0,0.2503,0.3831,0.1112,0.0871,0.2254,0.1358,6.6651,0.086,5,5,5,5,0000,0,0000,0000,0
5553.0,0.2922,0.1979,0.0796,0.1651,0.3338,0.2298,8.7205,0.2229,5,5,5,5,0000,1,0000,0000,0
5554.0,0.2947,0.3475,0.0973,0.3456,0.4565,0.416,13.2666,0.2267,5,5,5,5,0000,1,0000,0000,0
5555.0,,0.4926,0.0225,0.2307,0.0507,0.1218,,0.1249,5,5,5,5,0000,0,0000,1001,0
5556.0,65.1233,0.0957,,,,,,0.1689,5,0,0,5,0110,0,0000,0001,0
5557.0,,0.4643,0.2075,0.3199,3.7817,0.2201,,0.2852,5,5,5,5,0000,0,0000,1001,0
5558.0,2.3585,0.1594,0.7407,0.1178,1.6513,0.0914,39.1573,0.13,5,5,5,5,0000,0,0000,0000,0
5559.0,,0.619,,0.3976,0.1429,0.9144,,0.276,5,5,5,5,0000,0,0000,1101,0
5560.0,0.319,0.0934,0.0969,0.2083,0.1336,0.217,7.6391,0.1241,5,5,5,5,0000,0,0000,0000,0
5561.0,0.1795,0.5092,0.0546,0.4679,0.2685,0.2792,9.3061,0.1968,5,5,5,5,0000,1,0000,0000,0
5562.0,,0.3952,0.0795,0.2048,1.4877,0.0631,18.8552,0.4695,5,5,5,5,0000,0,0000,1000,0
5563.0,16.9692,0.1277,,,,,791.9544,0.132,5,0,0,5,0110,0,0000,0000,0
5564.0,0.1902,0.7845,0.1007,0.5757,0.1285,0.5749,2.4282,0.2006,5,5,5,5,0000,1,0000,0000,0
5565.0,0.3874,0.5216,0.258,0.2044,3.9974,0.0867,6.9795,0.3175,5,5,5,5,0000,0,0000,0000,0
5566.0,,0.8215,0.0797,0.2142,0.9867,0.1756,1.3479,0.3615,5,5,5,5,0000,0,0000,1000,0
5567.0,,0.2148,0.0739,0.2889,0.4382,0.1113,0.4233,0.727,5,5,5,5,0000,0,0000,1000,0
5568.0,4.0517,0.053,1.1855,0.215,6.019,0.2063,103.7758,0.0986,5,5,5,5,0000,1,0000,0000,0
5569.0,5.2765,0.1313,1.5595,0.2913,,,268.9686,0.1662,5,5,0,5,0010,0,0000,0000,0
5570.0,0.598,0.3455,0.1547,0.1757,0.3742,0.2346,0.4064,0.6663,5,5,5,5,0000,0,0000,0000,0
5571.0,0.4311,0.1712,0.1973,0.1761,0.6242,0.0649,4.9268,0.1983,5,5,5,5,0000,0,0000,0000,0
5572.0,0.7518,0.1744,0.2762,0.2338,0.4371,0.1572,24.405,0.1229,5,5,5,5,0000,0,0000,0000,0
5573.0,,1.0478,0.0158,0.9104,0.0384,0.5594,,0.5044,5,5,5,5,0000,1,0000,1001,0
5574.0,0.9353,0.1333,0.3323,0.1989,2.7357,0.0862,56.4865,0.1053,5,5,5,5,0000,0,0000,0000,0
5575.0,0.2006,0.2052,0.0947,0.1624,1.6346,0.065,32.3596,0.0198,5,5,5,5,0000,1,0000,0000,0
5576.0,0.0396,0.5335,0.03,0.2712,0.1393,0.194,,0.2955,5,5,5,5,0000,0,0000,0001,0
5577.0,,0.8862,0.0114,0.5804,0.0756,0.5062,0.7625,0.4553,5,5,5,5,0000,0,0000,1000,0
5578.0,6.3032,0.4793,1.6618,0.728,9.8741,0.2671,160.8492,0.4112,5,5,5,5,0000,1,0000,0000,0
5579.0,0.0998,0.5624,0.023,0.2978,0.0935,0.1513,4.501,0.1308,5,5,5,5,0000,0,0000,0000,0
5580.0,0.1517,0.5022,0.0216,0.5258,0.2544,0.0907,5.5196,0.1045,5,5,5,5,0000,0,0000,0000,0
5581.0,0.2313,0.2238,0.0437,0.4322,0.296,0.4582,10.3424,0.17,5,5,5,5,0000,0,0000,0000,0
5582.0,0.7053,0.3168,0.196,0.2915,0.9837,0.1909,26.9958,0.1294,5,5,5,5,0000,1,0000,0000,0
5583.0,1.3685,0.3877,0.4022,0.3474,0.9489,0.2657,36.175,0.2516,5,5,5,5,0000,1,0000,0000,0
5584.0,0.1772,0.4535,0.0751,0.1279,0.4055,0.1181,13.6211,0.0774,5,5,5,5,0000,0,0000,0000,0
5585.0,,0.3573,0.0247,0.0357,0.0524,0.1161,0.3947,0.502,5,5,5,5,0000,0,0000,1000,0
